date,year,month,day,weekday,weekday_name,working_day,holiday_description,is_weekend,is_public_holiday,is_school_holiday_anywhere,school_holiday_municipality_count,school_holiday_population,school_holiday_population_weight,school_holiday_types,school_holiday_municipalities,is_autumn_break_anywhere,autumn_break_municipality_count,autumn_break_population,autumn_break_population_weight,is_christmas_break_anywhere,christmas_break_municipality_count,christmas_break_population,christmas_break_population_weight,is_winter_break_anywhere,winter_break_municipality_count,winter_break_population,winter_break_population_weight,school_start_municipalities,school_start_population,school_start_population_weight,school_end_municipalities,school_end_population,school_end_population_weight,public_holiday_source,school_holiday_source
2025-12-04,2025,12,4,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-05,2025,12,5,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-06,2025,12,6,6,Saturday,False,itsenäisyyspäivä,False,True,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-07,2025,12,7,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-08,2025,12,8,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-09,2025,12,9,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-10,2025,12,10,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-11,2025,12,11,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-12,2025,12,12,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-13,2025,12,13,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-14,2025,12,14,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-15,2025,12,15,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-16,2025,12,16,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-17,2025,12,17,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-18,2025,12,18,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-19,2025,12,19,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-20,2025,12,20,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-21,2025,12,21,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2025-12-22,2025,12,22,1,Monday,True,working day,False,False,True,20,2980940,0.959549,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,20,2980940,0.959549,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-23,2025,12,23,2,Tuesday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-24,2025,12,24,3,Wednesday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-25,2025,12,25,4,Thursday,False,Joulun päivä,False,True,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-26,2025,12,26,5,Friday,False,Tapaninpäivä,False,True,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-27,2025,12,27,6,Saturday,False,weekend,True,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-28,2025,12,28,7,Sunday,False,weekend,True,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-29,2025,12,29,1,Monday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-30,2025,12,30,2,Tuesday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2025-12-31,2025,12,31,3,Wednesday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-01,2026,1,1,4,Thursday,False,uusivuosi,False,True,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-02,2026,1,2,5,Friday,True,working day,False,False,True,21,3106606,1.0,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vaasa;Vantaa,False,0,0,0,True,21,3106606,1.0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-03,2026,1,3,6,Saturday,False,weekend,True,False,True,20,3036245,0.977351,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vantaa,False,0,0,0,True,20,3036245,0.977351,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-04,2026,1,4,7,Sunday,False,weekend,True,False,True,20,3036245,0.977351,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kokkola;Kotka;Kouvola;Kuopio;Lahti;Lappeenranta;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vantaa,False,0,0,0,True,20,3036245,0.977351,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-05,2026,1,5,1,Monday,True,working day,False,False,True,18,2914551,0.938179,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kotka;Kouvola;Kuopio;Lahti;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vantaa,False,0,0,0,True,18,2914551,0.938179,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-06,2026,1,6,2,Tuesday,False,loppiainen,False,True,True,18,2914551,0.938179,christmas_break,Espoo;Helsinki;Hämeenlinna;Joensuu;Jyväskylä;Kajaani;Kotka;Kouvola;Kuopio;Lahti;Mikkeli;Oulu;Pori;Rovaniemi;Seinäjoki;Tampere;Turku;Vantaa,False,0,0,0,True,18,2914551,0.938179,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-01-07,2026,1,7,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-08,2026,1,8,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-09,2026,1,9,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-10,2026,1,10,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-11,2026,1,11,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-12,2026,1,12,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-13,2026,1,13,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-14,2026,1,14,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-15,2026,1,15,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-16,2026,1,16,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-17,2026,1,17,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-18,2026,1,18,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-19,2026,1,19,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-20,2026,1,20,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-21,2026,1,21,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-22,2026,1,22,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-23,2026,1,23,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-24,2026,1,24,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-25,2026,1,25,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-26,2026,1,26,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-27,2026,1,27,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-28,2026,1,28,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-29,2026,1,29,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-30,2026,1,30,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-01-31,2026,1,31,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-01,2026,2,1,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-02,2026,2,2,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-03,2026,2,3,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-04,2026,2,4,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-05,2026,2,5,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-06,2026,2,6,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-07,2026,2,7,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-08,2026,2,8,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-09,2026,2,9,1,Monday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-10,2026,2,10,2,Tuesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-11,2026,2,11,3,Wednesday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-12,2026,2,12,4,Thursday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-13,2026,2,13,5,Friday,True,working day,False,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-14,2026,2,14,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-15,2026,2,15,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-16,2026,2,16,1,Monday,True,working day,False,False,True,5,1545596,0.497519,winter_break,Espoo;Helsinki;Pori;Turku;Vantaa,False,0,0,0,False,0,0,0,True,5,1545596,0.497519,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-17,2026,2,17,2,Tuesday,True,working day,False,False,True,5,1545596,0.497519,winter_break,Espoo;Helsinki;Pori;Turku;Vantaa,False,0,0,0,False,0,0,0,True,5,1545596,0.497519,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-18,2026,2,18,3,Wednesday,True,working day,False,False,True,5,1545596,0.497519,winter_break,Espoo;Helsinki;Pori;Turku;Vantaa,False,0,0,0,False,0,0,0,True,5,1545596,0.497519,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-19,2026,2,19,4,Thursday,True,working day,False,False,True,5,1545596,0.497519,winter_break,Espoo;Helsinki;Pori;Turku;Vantaa,False,0,0,0,False,0,0,0,True,5,1545596,0.497519,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-20,2026,2,20,5,Friday,True,working day,False,False,True,5,1545596,0.497519,winter_break,Espoo;Helsinki;Pori;Turku;Vantaa,False,0,0,0,False,0,0,0,True,5,1545596,0.497519,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-21,2026,2,21,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-22,2026,2,22,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-02-23,2026,2,23,1,Monday,True,working day,False,False,True,11,1038296,0.334222,winter_break,Hämeenlinna;Jyväskylä;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Seinäjoki;Tampere;Vaasa,False,0,0,0,False,0,0,0,True,11,1038296,0.334222,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-24,2026,2,24,2,Tuesday,True,working day,False,False,True,11,1038296,0.334222,winter_break,Hämeenlinna;Jyväskylä;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Seinäjoki;Tampere;Vaasa,False,0,0,0,False,0,0,0,True,11,1038296,0.334222,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-25,2026,2,25,3,Wednesday,True,working day,False,False,True,11,1038296,0.334222,winter_break,Hämeenlinna;Jyväskylä;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Seinäjoki;Tampere;Vaasa,False,0,0,0,False,0,0,0,True,11,1038296,0.334222,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-26,2026,2,26,4,Thursday,True,working day,False,False,True,11,1038296,0.334222,winter_break,Hämeenlinna;Jyväskylä;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Seinäjoki;Tampere;Vaasa,False,0,0,0,False,0,0,0,True,11,1038296,0.334222,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-27,2026,2,27,5,Friday,True,working day,False,False,True,11,1038296,0.334222,winter_break,Hämeenlinna;Jyväskylä;Kokkola;Kotka;Kouvola;Lahti;Lappeenranta;Mikkeli;Seinäjoki;Tampere;Vaasa,False,0,0,0,False,0,0,0,True,11,1038296,0.334222,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-02-28,2026,2,28,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-01,2026,3,1,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-02,2026,3,2,1,Monday,True,working day,False,False,True,5,522714,0.168259,winter_break,Joensuu;Kajaani;Kuopio;Oulu;Rovaniemi,False,0,0,0,False,0,0,0,True,5,522714,0.168259,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-03-03,2026,3,3,2,Tuesday,True,working day,False,False,True,5,522714,0.168259,winter_break,Joensuu;Kajaani;Kuopio;Oulu;Rovaniemi,False,0,0,0,False,0,0,0,True,5,522714,0.168259,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-03-04,2026,3,4,3,Wednesday,True,working day,False,False,True,5,522714,0.168259,winter_break,Joensuu;Kajaani;Kuopio;Oulu;Rovaniemi,False,0,0,0,False,0,0,0,True,5,522714,0.168259,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-03-05,2026,3,5,4,Thursday,True,working day,False,False,True,5,522714,0.168259,winter_break,Joensuu;Kajaani;Kuopio;Oulu;Rovaniemi,False,0,0,0,False,0,0,0,True,5,522714,0.168259,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-03-06,2026,3,6,5,Friday,True,working day,False,False,True,5,522714,0.168259,winter_break,Joensuu;Kajaani;Kuopio;Oulu;Rovaniemi,False,0,0,0,False,0,0,0,True,5,522714,0.168259,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,https://www.oph.fi/fi/uutiset/2025/koulujen-tyo-ja-loma-ajat-lukuvuonna-2025-2026
2026-03-07,2026,3,7,6,Saturday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
2026-03-08,2026,3,8,7,Sunday,False,weekend,True,False,False,0,0,0,,,False,0,0,0,False,0,0,0,False,0,0,0,,0,0,,0,0,https://holiday-calendar.fi/api/calendar,
